Date,p_AAN ,p_IBN ,p_MSFT ,p_SBUX ,p_WMT 
8/5/2010,17.97,8.296,25.37,12.59,51.62
8/6/2010,17.98,8.274,25.55,12.665,51.79
8/9/2010,18.41,8.472,25.61,12.83,52.06
8/10/2010,17.93,8.46,25.07,12.7,52.22
8/11/2010,17.52,8.146,24.86,12.33,51.02
8/12/2010,17.2,8.152,24.49,12.23,50.43
8/13/2010,17.25,8.246,24.4,11.995,50.4
8/16/2010,16.97,8.22,24.5,11.91,50.41
8/17/2010,17.22,8.312,24.71,12.1475,51.02
8/18/2010,17.59,8.356,24.82,12.25,50.86
8/19/2010,17.11,8.496,24.44,12.02,50.06
8/20/2010,17.04,8.506,24.23,12.025,50.22
8/23/2010,16.7,8.536,24.28,11.84,51.14
8/24/2010,16.51,8.422,24.04,11.41,51.3
8/25/2010,17.04,8.302,24.1,11.68,51.55
8/26/2010,16.71,8.278,23.82,11.635,50.97
8/27/2010,16.86,8.308,23.93,11.735,51
8/30/2010,16.52,8.184,23.64,11.715,50.55
8/31/2010,16.29,8.262,23.465,11.49,50.14
9/1/2010,16.6,8.596,23.9,11.84,51.2
9/2/2010,16.78,8.62,23.94,12.33,51.76
9/3/2010,17.06,8.662,24.29,12.535,52.04
9/7/2010,16.67,8.688,23.96,12.435,51.86
9/8/2010,16.67,8.884,23.93,12.39,51.83
9/9/2010,16.53,9.05,24.01,12.415,51.91
9/10/2010,16.6,9.128,23.85,12.7,51.97
9/13/2010,16.99,9.59,25.11,12.875,52.21
9/14/2010,16.91,9.442,25.03,12.89,52.66
9/15/2010,17.01,9.54,25.115,12.875,52.86
9/16/2010,17,9.5,25.33,12.865,53.15
9/17/2010,16.7,9.564,25.22,12.765,53.01
9/20/2010,17.39,9.784,25.43,13.1399,53.54
9/21/2010,17.51,9.692,25.15,13.08,53.57
9/22/2010,17.5,9.772,24.61,12.965,53.82
9/23/2010,17.55,9.536,24.43,12.725,53.65
9/24/2010,18.05,9.848,24.775,13.065,54.08
9/27/2010,18.09,9.772,24.7325,13.075,53.48
9/28/2010,18.47,9.914,24.6775,13.07,53.82
9/29/2010,18.33,9.846,24.5,12.9,53.35
9/30/2010,18.45,9.97,24.49,12.775,53.52
10/1/2010,18.16,10.176,24.38,12.97,53.36
10/4/2010,17.96,10.2,23.91,12.845,53.57
10/5/2010,17.13,10.344,24.35,13.125,54
10/6/2010,17.18,10.274,24.43,13.05,54.56
10/7/2010,17.07,10.218,24.53,13.035,54.36
10/8/2010,17.22,10.302,24.57,13.035,54.41
10/11/2010,17.41,10.39,24.59,12.995,54.61
10/12/2010,17.53,10.278,24.83,13.57,53.92
10/13/2010,17.71,10.512,25.34,13.63,53.82
10/14/2010,17.67,10.33,25.23,13.7125,53.25
10/15/2010,17.77,10.258,25.54,13.77,53.35
10/18/2010,17.58,10.232,25.82,13.675,53.76
10/19/2010,17.6,9.89,25.1,13.54,53.32
10/20/2010,17.67,10.04,25.31,13.725,53.47
10/21/2010,17.8,10.326,25.42,13.645,54.03
10/22/2010,17.7,10.236,25.3775,14.245,54.06
10/25/2010,17.7,10.302,25.19,14.195,53.95
10/26/2010,19.03,10.228,25.9,14.265,54.56
10/27/2010,18.97,9.916,26.05,14.13,53.87
10/28/2010,18.88,10.01,26.28,14.115,54.08
10/29/2010,18.86,10.516,26.665,14.28,54.17
11/1/2010,18.65,10.9,26.95,14.405,54.31
11/2/2010,19.01,11.142,27.39,14.44,54.79
11/3/2010,19.11,11.098,27.03,14.55,54.91
11/4/2010,20.07,11.482,27.14,14.875,55.36
11/5/2010,20.38,11.514,26.85,15.435,55.2
11/8/2010,20.4,11.386,26.81,15.315,54.91
11/9/2010,19.79,11.202,26.95,15.085,55.05
11/10/2010,20.24,11.354,26.94,15.235,54.51
11/11/2010,20.19,11.118,26.68,15.37,54.34
11/12/2010,19.74,10.792,26.27,15.095,54.13
11/15/2010,19.67,10.904,26.2,15.3925,53.95
11/16/2010,19.24,10.306,25.81,14.92,54.26
11/17/2010,19.42,10.332,25.57,14.995,53.77
11/18/2010,19.42,10.51,25.8375,15.29,53.98
11/19/2010,19.3,10.306,25.69,15.38,54.39
11/22/2010,19.63,10.42,25.73,15.435,54.38
11/23/2010,20.13,10.148,25.12,15.2,53.67
11/24/2010,20.58,10.17,25.37,15.74,54.01
11/26/2010,20.25,10.046,25.34,15.585,53.74
11/29/2010,20.01,10.148,25.31,15.395,53.85
11/30/2010,19.96,10.008,25.2575,15.3,54.09
12/1/2010,20.35,10.442,26.04,15.85,54.7
12/2/2010,20.57,10.64,26.89,16.38,54.75
12/3/2010,20.74,10.662,27.02,16.36,54.62
12/6/2010,20.74,10.182,26.84,16.36,54.49
12/7/2010,20.81,9.91,26.87,16.39,55.09
12/8/2010,20.65,9.81,27.23,16.29,54.49
12/9/2010,20.53,9.292,27.08,16.2,54.34
12/10/2010,20.65,9.8,27.34,16.295,54.28
12/13/2010,20.55,9.85,27.245,15.995,54.21
12/14/2010,20.28,9.794,27.62,16.0538,54.45
12/15/2010,20.11,9.554,27.85,15.935,54.23
12/16/2010,20.59,9.882,27.9875,16.295,54.63
12/17/2010,20.22,9.822,27.9025,16.3925,54.41
12/20/2010,19.95,9.758,27.81,16.465,53.77
12/21/2010,20.21,10.044,28.07,16.43,53.65
12/22/2010,19.97,10.098,28.1875,16.465,53.31
12/23/2010,20.08,9.942,28.3,16.315,53.6
12/27/2010,20.3,9.84,28.07,16.235,53.57
12/28/2010,20.02,9.756,28.01,16.195,53.74
12/29/2010,20.28,9.984,27.97,16.255,54.08
12/30/2010,20.27,10.066,27.85,16.205,54.07
12/31/2010,20.39,10.128,27.91,16.065,53.93
1/3/2011,20.71,10.22,27.98,16.625,54.56
1/4/2011,20.33,9.662,28.0875,16.24,54.77
1/5/2011,20.2,9.5,28,16.175,54.41
1/6/2011,20.06,9.216,28.82,15.98,53.96
1/7/2011,20.04,9.158,28.6,16.39,54.08
1/10/2011,20.53,8.944,28.22,16.385,53.73
1/11/2011,20.38,9.036,28.11,16.13,54.29
1/12/2011,20.03,9.308,28.55,16.1,54.85
1/13/2011,20.29,9.132,28.19,16.205,54.79
1/14/2011,20.61,9.02,28.3,16.35,54.81
1/18/2011,20.98,9.088,28.66,16.5,55.14
1/19/2011,21.01,9.022,28.47,16.505,55.03
1/20/2011,20.75,9.064,28.3525,16.59,55.99
1/21/2011,20.13,9.202,28.02,16.6,55.73
1/24/2011,20.37,9.432,28.38,16.745,56.05
1/25/2011,20.67,9.22,28.45,16.825,57.26
1/26/2011,20.63,9.16,28.78,16.535,57.32
1/27/2011,20.9,8.99,28.87,16.515,57.57
1/28/2011,19.28,8.664,27.751,15.865,56.7
1/31/2011,19.19,8.668,27.725,15.765,56.07
2/1/2011,19.75,8.896,27.9925,16.125,56.33
2/2/2011,19.55,8.758,27.94,16.1,55.86
2/3/2011,19.9,8.928,27.65,16.18,55.92
2/4/2011,19.97,8.618,27.77,16.2875,56.03
2/7/2011,20.04,8.746,28.1975,16.175,56.07
2/8/2011,19.85,8.482,28.2825,16.56,56.38
2/9/2011,19.78,8.462,27.97,16.4925,56.73
2/10/2011,19.84,8.572,27.5,16.58,55.59
2/11/2011,20.33,9.068,27.25,16.675,55.69
2/14/2011,20.13,9.228,27.23,16.79,54.8
2/15/2011,20.37,9.248,26.96,16.59,54.95
2/16/2011,23.84,9.122,27.02,16.785,54.55
2/17/2011,24.15,9.22,27.21,16.75,54.75
2/18/2011,23.91,9.114,27.06,17.0013,55.38
2/22/2011,23.08,8.91,26.59,16.385,53.67
2/23/2011,23.18,8.794,26.59,15.955,53.03
2/24/2011,23.12,8.58,26.77,15.955,52.09
2/25/2011,23.85,8.776,26.55,16.25,51.75
2/28/2011,23.54,8.672,26.58,16.49,51.98
3/1/2011,22.7,8.874,26.16,16.195,52.07
3/2/2011,22.16,8.874,26.0775,16.11,51.97
3/3/2011,23.1,9.2,26.2,16.505,52.01
3/4/2011,23.04,9.07,25.9525,16.56,52.07
3/7/2011,22.88,8.966,25.72,16.8,52.02
3/8/2011,23.63,9.172,25.91,17.005,52.44
3/9/2011,23.54,9.15,25.89,17.27,52.67
3/10/2011,22.96,8.882,25.41,18.985,52.65
3/11/2011,23.01,9.02,25.68,18.28,52.59
3/14/2011,23,8.968,25.69,17.865,52.32
3/15/2011,23.02,8.922,25.39,17.86,52.06
3/16/2011,23.46,8.928,24.79,17.5,51.38
3/17/2011,23.83,8.952,24.78,17.545,51.37
3/18/2011,23.84,8.948,24.8,17.48,51.52
3/21/2011,24.89,8.842,25.33,17.655,51.92
3/22/2011,23.78,8.84,25.295,17.475,52
3/23/2011,24.08,9.364,25.54,18.345,51.64
3/24/2011,24.2,9.624,25.81,18.79,52.59
3/25/2011,24.25,9.548,25.62,18.45,52.35
3/28/2011,24.32,9.734,25.41,18.44,52.19
3/29/2011,25.24,9.882,25.49,18.43,52.26
3/30/2011,25.17,10.006,25.61,18.36,52.36
3/31/2011,25.36,9.966,25.39,18.475,52.05
4/1/2011,25.6,10.016,25.48,18.625,52.13
4/4/2011,25.77,10.134,25.55,18.365,52.65
4/5/2011,26.06,10.002,25.78,18.2,52.74
4/6/2011,26.19,9.884,26.15,18.195,52.98
4/7/2011,26.1,9.912,26.2,17.95,53
4/8/2011,26.26,9.86,26.07,17.885,52.54
4/11/2011,26.1,9.778,25.98,17.745,52.82
4/12/2011,25.65,9.7,25.64,17.885,53.52
4/13/2011,25.86,10.05,25.63,17.9038,53.63
4/14/2011,25.47,10,25.42,17.985,53.5
4/15/2011,26,9.806,25.37,18.19,53.55
4/18/2011,25.32,9.714,25.08,17.905,53.31
4/19/2011,25.25,9.858,25.15,18.08,53.35
4/20/2011,25.6,10.076,25.76,18.445,53.69
4/21/2011,26.01,9.982,25.52,18.5,53.58
4/25/2011,25.95,9.99,25.61,18.435,53.37
4/26/2011,28.92,10.072,26.19,18.3,53.91
4/27/2011,29.02,9.954,26.38,18.595,54.42
4/28/2011,28.94,9.978,26.71,18.44,54.69
4/29/2011,28.79,10.08,25.92,18.1,54.98
5/2/2011,28.66,9.86,25.66,18.34,55.04
5/3/2011,28.66,9.428,25.81,18.15,55.46
5/4/2011,27.93,9.374,26.06,18.285,55.37
5/5/2011,27.71,9.282,25.79,18.25,55.07
5/6/2011,27.43,9.614,25.87,18.265,55.02
5/9/2011,27.87,9.654,25.83,18.06,55.1
5/10/2011,27.95,9.714,25.67,18.115,55.53
5/11/2011,27.31,9.524,25.36,17.895,55.17
5/12/2011,27.96,9.466,25.32,18.225,55.72
5/13/2011,27.59,9.404,25.03,18.075,55.72
5/16/2011,27.03,9.32,24.57,17.58,56.06
5/17/2011,27.26,9.194,24.52,17.65,55.54
5/18/2011,27.6,9.27,24.69,18.305,55.18
5/19/2011,27.47,9.268,24.715,18.57,55.48
5/20/2011,27.19,9.15,24.49,18.305,55.29
5/23/2011,27.17,8.978,24.17,18.22,55.22
5/24/2011,26.86,9.092,24.15,18.145,54.78
5/25/2011,27.1,8.966,24.19,18.06,54.56
5/26/2011,27.34,9.212,24.67,18.22,54.62
5/27/2011,27.77,9.41,24.76,18.23,54.7
5/31/2011,28.21,9.538,25.01,18.395,55.22
6/1/2011,28.05,9.288,24.43,17.99,54.3
6/2/2011,27.91,9.332,24.22,17.96,53.55
6/3/2011,27.6,9.268,23.905,17.58,53.66
6/6/2011,27.14,9.286,24.01,17.87,53.76
6/7/2011,27.35,9.442,24.06,17.965,53.83
6/8/2011,25.56,9.326,23.94,17.87,53.69
6/9/2011,25.76,9.398,23.96,17.765,53.62
6/10/2011,25.34,9.23,23.705,17.5575,52.72
6/13/2011,25.31,9.368,24.04,17.45,52.62
6/14/2011,25.67,9.43,24.22,17.635,52.91
6/15/2011,25.7,9.122,23.74,17.43,52.32
6/16/2011,25.65,9.108,23.995,17.57,52.83
6/17/2011,26,9.166,24.26,17.72,52.82
6/20/2011,26.33,9.064,24.47,17.915,53.04
6/21/2011,26.82,9.152,24.76,18.365,53.29
6/22/2011,27.56,9.064,24.65,18.64,53.01
6/23/2011,27.28,9.112,24.63,18.865,53.29
6/24/2011,27,9.268,24.3,18.675,52.41
6/27/2011,27.32,9.568,25.2,18.995,52.29
6/28/2011,28.03,9.728,25.8,19.625,52.53
6/29/2011,28.17,9.812,25.62,19.715,52.64
6/30/2011,28.26,9.86,26,19.745,53.14
7/1/2011,28.81,10,26.02,20.095,53.51
7/5/2011,28.77,9.908,26.03,20.475,53.39
7/6/2011,28.8,9.64,26.33,20.21,53.72
7/7/2011,29.13,9.862,26.77,20.16,54.49
7/8/2011,29.16,9.6,26.92,20.175,54.08
7/11/2011,28.32,9.404,26.63,19.87,53.87
7/12/2011,28.05,9.354,26.54,19.785,53.94
7/13/2011,27.88,9.452,26.63,19.79,54.02
7/14/2011,27.67,9.438,26.47,19.565,53.63
7/15/2011,27.56,9.45,26.78,19.9,53.63
7/18/2011,26.73,9.294,26.59,19.7,53.32
7/19/2011,27.01,9.548,27.54,20.16,53.97
7/20/2011,26.84,9.42,27.06,19.915,53.89
7/21/2011,26.55,9.45,27.095,20.19,54.47
7/22/2011,26.21,9.616,27.53,20.175,54.52
7/25/2011,26.05,9.618,27.91,20.2,53.97
7/26/2011,25.64,9.416,28.08,20.09,53.59
7/27/2011,25.5,9.214,27.33,19.485,53.25
7/28/2011,25.3,9.126,27.72,19.99,52.99
7/29/2011,25.21,9.314,27.4,20.045,52.71
8/1/2011,25.24,9.456,27.27,19.9,52.62
8/2/2011,24.39,9.078,26.8,19.305,51.68
8/3/2011,24.46,9.012,26.92,19.64,51.28
8/4/2011,23.76,8.56,25.94,18.45,50.1
8/5/2011,23.71,8.502,25.68,18.36,50.85
8/8/2011,22.61,7.91,24.48,17.025,48.92
8/9/2011,24.04,8.612,25.58,18.02,50.82
8/10/2011,22.83,8.222,24.2,17.38,48.41
8/11/2011,24.31,8.55,25.19,18.555,49.73
8/12/2011,25.85,8.524,25.1,18.68,49.75
8/15/2011,25.92,8.624,25.51,19.21,49.98
8/16/2011,25.17,8.228,25.35,19.445,51.92
8/17/2011,24.22,8.1,25.245,19.35,51.55
8/18/2011,23.44,7.404,24.67,17.3755,51.79
8/19/2011,23.47,7.32,24.05,17.55,52.3
8/22/2011,24.63,7.362,23.98,17.445,52.19
8/23/2011,25.42,7.572,24.72,18.365,53.21
8/24/2011,25.48,7.428,24.9,18.685,53.37
8/25/2011,25.36,7.184,24.57,18.21,52.7
8/26/2011,26.08,7.226,25.25,18.695,52.9
8/29/2011,26.84,7.51,25.84,19.025,53.19
8/30/2011,26.64,7.616,26.23,19.25,52.82
8/31/2011,26.64,7.872,26.6,19.31,53.19
9/1/2011,26.09,7.88,26.21,19.095,52.65
9/2/2011,25.43,7.596,25.8,18.745,52.03
9/6/2011,25.57,7.63,25.51,18.875,51.68
9/7/2011,26.65,7.902,26,19.59,52.42
9/8/2011,26.33,7.87,26.22,19.46,52.21
9/9/2011,25.86,7.55,25.74,18.655,51.36
9/12/2011,25.46,7.378,25.89,18.825,51.82
9/13/2011,26.21,7.354,26.04,19.095,51.59
9/14/2011,27.27,7.312,26.5,19.275,52.2
9/15/2011,27.52,7.578,26.99,19.535,52.51
9/16/2011,27.55,7.416,27.12,19.6,52.65
9/19/2011,27.41,7.24,27.21,20.58,52.45
9/20/2011,27.02,7.378,26.98,20.54,52.29
9/21/2011,25.7,7.32,25.99,19.95,51.32
9/22/2011,24.97,6.8,25.06,19.3025,50.28
9/23/2011,25.02,6.936,25.06,19.355,50.8
9/26/2011,25.83,7.136,25.44,19.745,51.83
9/27/2011,26.08,7.31,25.67,19.925,52.03
9/28/2011,25.21,7.12,25.575,19.715,51.31
9/29/2011,25.44,7.37,25.45,19.085,51.93
9/30/2011,25.25,6.944,24.89,18.645,51.9
10/3/2011,24.37,6.692,24.53,18.1,51.96
10/4/2011,24.04,6.388,25.34,18.625,52.88
10/5/2011,24.49,6.51,25.89,19.025,52.65
10/6/2011,25.24,6.722,26.34,19.25,52.75
10/7/2011,25.56,6.706,26.25,19.63,53.7
10/10/2011,26.46,6.992,26.94,20.46,54.81
10/11/2011,26.46,6.866,27,20.665,54.72
10/12/2011,27.12,7.256,26.96,20.755,55.2
10/13/2011,26.9,7.228,27.18,20.545,55.02
10/14/2011,27.46,7.344,27.27,21.11,55.46
10/17/2011,26.74,7.25,26.98,20.58,54.78
10/18/2011,27.47,7.312,27.31,21.225,55.89
10/19/2011,27.32,7.14,27.13,20.46,56.25
10/20/2011,27.62,6.978,27.04,20.495,56.37
10/21/2011,28.26,7.102,27.16,21.045,56.92
10/24/2011,28.33,7.2,27.19,21.27,56.78
10/25/2011,26.35,6.942,26.81,20.64,56.71
10/26/2011,26.52,6.962,26.59,20.7,57.37
10/27/2011,27.58,7.618,27.25,21.535,57.81
10/28/2011,26.95,7.776,26.98,21.25,57.15
10/31/2011,26.76,7.432,26.63,21.18,56.72
11/1/2011,25.73,7.184,25.99,20.615,56.23
11/2/2011,26.09,7.224,26.01,20.59,56.86
11/3/2011,26.8,7.182,26.53,20.7,57.42
11/4/2011,26.79,7.066,26.25,22.095,57.5
11/7/2011,25.17,7.112,26.8,22.115,57.94
11/8/2011,25.36,7.216,27.16,22.18,59.32
11/9/2011,24.98,6.642,26.2,21.475,58.05
11/10/2011,25,6.654,26.28,21.76,58.13
11/11/2011,25.21,6.676,26.91,22.17,59.2
11/14/2011,25.1,6.456,26.76,21.82,58.89
11/15/2011,24.99,6.334,26.74,22.015,57.46
11/16/2011,24.83,6.206,26.07,21.51,56.68
11/17/2011,24.55,5.95,25.54,21.015,56.73
11/18/2011,24.75,5.984,25.3,21.01,57.23
11/21/2011,24.46,5.686,25,20.84,56.66
11/22/2011,24.39,5.676,24.79,21.14,56.85
11/23/2011,24.06,5.488,24.47,20.625,56.64
11/25/2011,24.07,5.512,24.3,20.42,56.89
11/28/2011,24.38,5.738,24.87,20.925,57.25
11/29/2011,24.61,5.594,24.84,21.105,58.17
11/30/2011,26.28,5.822,25.58,21.74,58.9
12/1/2011,26,5.952,25.28,21.795,58.61
12/2/2011,26.73,6.144,25.22,21.955,58.09
12/5/2011,26.82,6.066,25.7,22.1,58.34
12/6/2011,26.91,6.048,25.66,21.865,58.78
12/7/2011,26.9,6,25.6,21.94,58.51
12/8/2011,26.68,5.666,25.4,21.43,57.98
12/9/2011,27.17,5.666,25.7,21.98,58.32
12/12/2011,27.16,5.262,25.51,22,58.09
12/13/2011,25.86,5.242,25.76,21.805,57.6
12/14/2011,25.25,5.106,25.59,21.545,57.65
12/15/2011,26.19,5.126,25.56,21.7,57.95
12/16/2011,26.2,5.066,26,21.74,58.27
12/19/2011,25.9,4.886,25.53,21.81,57.78
12/20/2011,26.69,5.048,26.025,22.53,59.19
12/21/2011,26.57,5.184,25.76,22.62,59.39
12/22/2011,27.03,5.418,25.81,22.5,59.19
12/23/2011,27.14,5.42,26.03,22.7225,59.99
12/27/2011,27.2,5.372,26.04,22.97,59.83
12/28/2011,26.61,5.196,25.82,22.89,59.73
12/29/2011,27.27,5.252,26.02,23.225,59.99
12/30/2011,26.68,5.286,25.96,23.005,59.76
1/3/2012,26.63,5.63,26.765,22.6425,60.33
1/4/2012,26.67,5.626,27.4,23.085,59.71
1/5/2012,26.58,5.692,27.68,23.18,59.42
1/6/2012,26.1,5.58,28.105,23.36,59
1/9/2012,25.85,5.648,27.74,23.295,59.18
1/10/2012,26.3,5.99,27.84,23.41,59.04
1/11/2012,26,6.068,27.72,23.56,59.4
1/12/2012,25.98,5.992,28,23.8,59.5
1/13/2012,24.96,6.126,28.25,23.68,59.54
1/17/2012,24.9,6.176,28.255,23.855,59.85
1/18/2012,25.53,6.244,28.23,24.02,60.01
1/19/2012,25.64,6.57,28.12,24.01,60.61
1/20/2012,25.42,6.822,29.71,24.075,61.01
1/23/2012,25.99,6.924,29.73,23.67,60.91
1/24/2012,26.6,7.112,29.34,23.825,61.39
1/25/2012,27.64,7.12,29.56,23.885,61.47
1/26/2012,27.58,7.05,29.5,24.17,60.97
1/27/2012,28,7.054,29.23,23.925,60.71
1/30/2012,28.12,6.922,29.61,24.24,61.3
1/31/2012,26.61,7.242,29.53,23.96,61.36
2/1/2012,27.8,7.336,29.89,24.12,62.18
2/2/2012,28.11,7.438,29.95,23.83,61.94
2/3/2012,28.62,7.666,30.24,24.16,62.03
2/6/2012,28.45,7.66,30.2,24.145,61.88
2/7/2012,28.73,7.536,30.35,24.205,61.69
2/8/2012,28.59,7.544,30.66,24.36,61.62
2/9/2012,28.75,7.58,30.77,24.6,61.96
2/10/2012,27.96,7.448,30.495,24.41,61.9
2/13/2012,28.11,7.602,30.58,24.625,61.79
2/14/2012,28.33,7.622,30.25,24.56,62.22
2/15/2012,28.22,7.792,30.05,24.24,61.76
2/16/2012,28.8,7.82,31.285,24.26,62.04
2/17/2012,28.44,7.948,31.25,24.225,62.48
2/21/2012,27.99,7.958,31.44,24.13,60.07
2/22/2012,27.97,7.722,31.27,24.165,58.6
2/23/2012,27.8,7.502,31.37,24.23,58.54
2/24/2012,27.45,7.52,31.48,24.15,58.79
2/27/2012,27.69,7.212,31.35,24.115,58.46
2/28/2012,27.87,7.334,31.87,24.455,58.93
2/29/2012,27.94,7.26,31.74,24.28,59.08
3/1/2012,27.49,7.262,32.29,24.355,58.82
3/2/2012,26.76,7.316,32.075,24.445,59.01
3/5/2012,26.5,7.116,31.8,24.52,59.4
3/6/2012,25.85,6.754,31.555,24.165,58.965
3/7/2012,25.77,6.938,31.84,24.745,59.86
3/8/2012,25.99,7.052,32.01,25.185,59.77
3/9/2012,26.29,7.428,31.99,25.92,60.08
3/12/2012,26.18,7.404,32.04,25.555,60.68
3/13/2012,26.57,7.616,32.67,26.17,61
3/14/2012,26.2,7.538,32.77,26.34,61.08
3/15/2012,26.37,7.522,32.85,26.535,61.23
3/16/2012,26.2,7.462,32.6,26.605,60.84
3/19/2012,26.04,7.336,32.2,26.775,60.74
3/20/2012,25.99,7.238,31.99,26.865,60.6
3/21/2012,26.24,7.398,31.91,26.905,60.56
3/22/2012,25.79,7.124,31.995,27.6025,60.65
3/23/2012,25.65,7.162,32.01,27.6725,60.75
3/26/2012,26.17,7.022,32.59,27.955,61.2
3/27/2012,26.06,6.972,32.52,28.13,61.09
3/28/2012,25.88,6.816,32.19,28.015,61.19
3/29/2012,25.85,6.8,32.12,27.865,60.82
3/30/2012,25.9,6.974,32.255,27.945,61.2
4/2/2012,26.08,7.16,32.29,28.335,61.36
4/3/2012,26.12,7.102,31.94,28.455,60.65
4/4/2012,25.97,6.91,31.21,28.48,60.26
4/5/2012,25.93,6.942,31.52,29.09,60.67
4/9/2012,25.58,6.81,31.1,28.71,60.13
4/10/2012,24.89,6.676,30.47,28.39,59.93
4/11/2012,25,6.832,30.345,29.6475,59.8
4/12/2012,25.3,6.956,30.975,30.3125,60.14
4/13/2012,24.91,6.656,30.81,30.835,59.77
4/16/2012,24.83,6.698,31.075,29.825,60.58
4/17/2012,25.73,6.918,31.44,29.33,61.87
4/18/2012,25.66,6.75,31.14,30.165,62.06
4/19/2012,25.24,6.724,31.01,29.405,61.75
4/20/2012,25.56,6.598,32.42,29.58,62.45
4/23/2012,25.26,6.522,32.12,29.28,59.54
4/24/2012,24.88,6.47,31.92,29.025,57.77
4/25/2012,25.44,6.452,32.2,29.75,57.36
4/26/2012,26.37,6.492,32.11,30.33,58.95
4/27/2012,27.9,6.652,31.98,28.715,59.03
4/30/2012,27.17,6.778,32.015,28.685,58.91
5/1/2012,27.38,6.814,32.01,28.83,59.07
5/2/2012,27.62,6.686,31.8,28.96,59.01
5/3/2012,27.16,6.362,31.76,28.325,58.99
5/4/2012,26.64,6.194,30.98,27.78,58.7
5/7/2012,26.4,6.328,30.65,27.74,59.19
5/8/2012,26.28,6.14,30.5,27.095,59.05
5/9/2012,26.42,6.086,30.76,27.05,59.03
5/10/2012,26.47,6.152,30.74,27.425,59.19
5/11/2012,26.99,6.142,31.16,27.505,59.42
5/14/2012,26.71,5.892,30.68,26.835,59.07
5/15/2012,26.56,5.922,30.21,26.67,59.35
5/16/2012,26.6,5.786,29.9,26.51,59.19
5/17/2012,25.85,5.682,29.72,25.835,61.68
5/18/2012,25.44,5.722,29.27,25.765,62.43
5/21/2012,25.86,5.892,29.75,26.85,63.04
5/22/2012,26.32,5.786,29.76,26.685,63.73
5/23/2012,26.56,5.716,29.11,27.645,64.58
5/24/2012,26.78,5.866,29.07,27.38,65.07
5/25/2012,26.87,5.856,29.06,27.28,65.31
5/29/2012,26.99,6.026,29.56,27.79,65.68
5/30/2012,26.57,5.654,29.34,27.365,65.44
5/31/2012,26.55,5.63,29.19,27.445,65.82
6/1/2012,26.41,5.598,28.45,26.075,65.55
6/4/2012,26.2,5.646,28.55,26.95,65.99
6/5/2012,26.73,5.68,28.505,26.205,65.5
6/6/2012,27.4,6.014,29.35,26.735,65.93
6/7/2012,27.38,6.022,29.23,26.72,65.87
6/8/2012,27.66,6.036,29.65,26.795,68.22
6/11/2012,27.14,5.812,28.895,26.415,67.53
6/12/2012,27.44,6.072,29.29,26.52,67.72
6/13/2012,27.23,6.024,29.13,25.635,67.07
6/14/2012,27.55,5.966,29.34,26.165,67.63
6/15/2012,27.56,6.058,30.02,26.27,67.75
6/18/2012,27.68,5.862,29.84,27.09,68.12
6/19/2012,27.82,6.012,30.7,27.56,67.81
6/20/2012,27.64,6.002,30.93,27.82,68.52
6/21/2012,26.97,5.832,30.135,27.035,67.7
6/22/2012,27.31,6.024,30.7,27.32,67.3
6/25/2012,27.02,5.876,29.865,26.6475,68.18
6/26/2012,26.93,5.972,30.02,26.975,68.58
6/27/2012,26.91,6.11,30.17,26.375,68.59
6/28/2012,27.21,6.082,29.91,26.045,68.3
6/29/2012,28.31,6.482,30.59,26.66,69.72
7/2/2012,28.53,6.482,30.56,26.395,69.35
7/3/2012,28.53,6.65,30.76,25.97,70.75
7/5/2012,28.54,6.692,30.7,26.2,71.08
7/6/2012,28.13,6.708,30.185,25.985,71.36
7/9/2012,28.15,6.674,30,26.195,71.76
7/10/2012,28.16,6.724,29.74,26.17,72.11
7/11/2012,28.06,6.754,29.3,26.08,72.26
7/12/2012,28.09,6.594,28.63,26.34,72.31
7/13/2012,28.83,6.766,29.39,26.805,73.18
7/16/2012,28.91,6.772,29.44,26.45,72.98
7/17/2012,29.09,6.768,29.66,26.865,73.1
7/18/2012,29.5,6.916,30.45,26.65,72.85
7/19/2012,29.81,7.004,30.665,27.1,71.53
7/20/2012,29.11,6.772,30.115,25.98,72.25
7/23/2012,28.82,6.496,29.28,25.3,71.85
7/24/2012,29.14,6.48,29.15,25.24,72.14
7/25/2012,29.06,6.57,28.83,25.205,72.08
7/26/2012,29.52,6.774,29.16,26.2025,73.67
7/27/2012,30.36,6.972,29.755,23.735,74.52
7/30/2012,29.48,7.05,29.64,23.44,74.98
7/31/2012,29.33,6.924,29.47,22.64,74.43
8/1/2012,29.08,6.936,29.41,21.89,73.62
8/2/2012,28.98,6.772,29.19,21.58,74.05
8/3/2012,29.7,6.914,29.75,21.955,74.55
8/6/2012,29.89,6.994,29.95,21.74,74.28
8/7/2012,30.62,7.098,30.26,22.655,73.99
8/8/2012,31.16,7.022,30.33,22.645,74.31
8/9/2012,30.12,6.994,30.5,22.555,73.85
8/10/2012,29.11,6.984,30.42,22.785,73.68
8/13/2012,29.53,6.878,30.39,23.055,73.4
8/14/2012,29.67,6.984,30.13,23.215,74.01
8/15/2012,29.64,6.95,30.2,24.05,74.45
8/16/2012,29.7,6.888,30.78,24.2,72.15
8/17/2012,30.1,7.008,30.9,24.11,71.99
8/20/2012,29.85,6.988,30.74,24.025,72.3
8/21/2012,29.95,7.036,30.8,24.045,71.43
